date,q2_cost,q2_emergency_kwh,q3_cost,q3_emergency_kwh,q3_adjustment_abs_kwh,q3_adjustment_cost,q4_cost,q4_emergency_kwh,q4_3_cost,q4_3_emergency_kwh
2025-12-21,67141.17783021714,1552.4339333333335,79149.83139542931,3426.593573333333,3436.836770756175,3940.7619430028403,78776.91519811806,1552.4339333333332,95137.28552369525,3426.593573333333
2025-12-22,67377.14970135328,1661.3152800000005,77986.61628566775,2747.949971666667,5419.296738528804,5695.790344806963,79650.16354547079,1661.3152800000003,90167.012976852,2747.949971666667
2025-12-23,65069.14902194744,1106.0371983333334,71386.96594943771,2249.5350370833344,1992.6537455555576,2056.9730858104663,76210.17243687225,1106.0371983333334,85668.59436450624,2249.535037083334
2025-12-24,65503.899777240025,1253.5738300000003,73732.07062137345,2165.7554362499995,3962.5706293827125,4206.665477767409,76382.16297840499,1253.5738300000003,84992.74010253506,2165.7554362499995
2025-12-25,66174.60556943019,1427.1379149999998,79137.36652586478,2869.08943375,6516.167750833329,6906.197530681369,77695.49976389781,1427.1379149999998,89464.16881198213,2869.08943375
2025-12-26,60775.85264608885,0.0,66715.44916655462,0.0,5384.160133693413,5924.6535252672165,54426.09378464744,0.0,58294.76696910494,0.0
2025-12-27,60790.92392371285,0.0,66541.72331470823,0.0,4423.9918424297,5114.443380396784,53940.82626997521,0.0,58492.209661402965,0.0
2025-12-28,65791.40200807528,1358.3758433333326,74655.57528754315,2605.253314999999,3820.0353661419767,3935.4315274179157,76530.41439980057,1358.3758433333326,85776.43421611656,2605.253314999999
2025-12-29,65172.936686198474,1345.5048266666672,79029.52243977395,2674.9611529166677,6781.6156195833355,7384.9144285044185,76028.18669732015,1345.5048266666672,90642.66912152791,2674.9611529166677
2025-12-30,64462.3254939711,1083.4456116666656,73703.87571667746,2774.6475354166655,2966.302437028463,3274.878155889878,74367.15300954555,1083.445611666666,84942.10476660493,2774.6475354166655
2025-12-31,65623.7603525431,1416.4188599999993,75610.55638045748,2623.4462491666663,3346.835340140602,3915.761765245102,76526.67067577287,1416.4188599999993,88442.09133504803,2623.4462491666663
